customer_id,age,gender,marital_status,education_level,annual_income,loan_amount,credit_score,employment_years,employment_type,loan_purpose,home_ownership,debt_to_income_ratio,existing_loans,loan_term_months,interest_rate,loan_status,application_date
737918915,63,Female,Single,High School,46265.15,50383.43,653,14,Full-time,Education,Rent,0.18,1,60,5.76,Approved,2023-09-21
869514508,35,Male,Married,High School,32703.19,67834.57,602,7,Full-time,Home,Other,0.293,1,240,13.56,Approved,2017-11-15
578289148,55,Male,Married,High School,27804.32,461232.1,704,15,Full-time,Home,Mortgage,0.571,1,60,5.0,Approved,2024-08-31
633191118,67,Male,Married,High School,9319.85,292950.35,647,31,Full-time,Education,Own,0.223,2,12,4.1,Rejected,2017-03-04
424493685,33,Female,Single,High School,21285.8,218913.78,678,2,Part-time,Education,Own,0.279,1,240,3.23,Approved,2024-06-02
481802151,70,Male,Married,High School,55049.51,256583.72,705,39,Unemployed,Home,Mortgage,0.128,2,120,17.88,Approved,2017-08-22
724950142,18,Male,Single,High School,13225.71,13602.95,627,9,Full-time,Home,Mortgage,0.424,2,120,24.74,Rejected,2024-03-05
990829907,47,Male,Single,Bachelor,19864.1,474156.6,683,13,Full-time,Home,Mortgage,0.505,0,48,19.45,Rejected,2019-01-19
372198958,30,Male,Married,Master,31952.62,460271.63,671,39,Full-time,Home,Rent,0.406,1,48,16.86,Rejected,2020-02-14
483838738,56,Female,Married,Master,16811.89,245618.62,697,39,Full-time,Home,Own,0.678,3,240,10.92,Approved,2016-06-29
667667257,51,Female,Single,Bachelor,28469.86,205397.93,698,22,Full-time,Education,Mortgage,0.775,0,24,20.51,Rejected,2019-03-30
863404093,57,Male,Single,High School,23585.92,386657.48,529,3,Full-time,Car,Own,0.7,2,120,15.88,Rejected,2021-06-04
792417982,71,Male,Single,High School,13008.01,235668.71,726,27,Full-time,Car,Own,0.041,1,180,21.36,Approved,2018-05-04
826315002,21,Male,Married,High School,59973.03,142380.4,607,7,Self-employed,Home,Rent,0.22,0,180,22.23,Approved,2017-02-25
431030155,40,Female,Single,Bachelor,31941.78,121619.85,625,4,Self-employed,Car,Mortgage,0.518,1,24,22.36,Approved,2019-06-13
307194661,23,Male,Married,Bachelor,17063.31,335814.24,688,30,Full-time,Education,Mortgage,0.138,0,36,14.65,Approved,2015-06-07
651476294,19,Female,Widowed,Master,45691.66,150268.01,706,1,Self-employed,Car,Own,0.642,1,24,10.96,Rejected,2015-07-20
346345523,51,Male,Widowed,Master,85141.57,99032.22,802,1,Full-time,Car,Own,0.69,3,60,20.53,Approved,2020-01-09
978323207,61,Female,Single,High School,70289.68,431395.66,598,34,Full-time,Car,Own,0.386,1,24,24.85,Rejected,2016-12-27
763050250,30,Female,Married,High School,56692.46,138776.07,680,27,Full-time,Car,Own,0.434,2,360,3.14,Approved,2021-06-28
124426930,47,Male,Married,Bachelor,21133.55,85160.33,591,28,Self-employed,Personal,Own,0.334,2,48,3.85,Approved,2017-03-13
337347301,61,Female,Single,Diploma,70672.31,42583.4,572,35,Full-time,Personal,Own,0.316,0,12,7.24,Rejected,2024-07-15
465004495,70,Female,Married,Master,46750.14,374529.94,682,38,Full-time,Car,Own,0.051,0,12,10.96,Approved,2021-12-03
498969402,19,Female,Married,Bachelor,30874.6,447973.84,677,25,Self-employed,Home,Mortgage,0.318,0,60,18.17,Approved,2016-12-26
862160824,39,Female,Single,High School,16037.86,389691.99,835,31,Part-time,Car,Own,0.265,1,360,12.35,Approved,2022-09-10
403924518,41,Male,Married,High School,25327.23,407321.97,679,16,Full-time,Car,Mortgage,0.53,2,240,19.28,Rejected,2017-10-31
100775171,62,Female,Married,Bachelor,24904.42,434572.81,791,36,Part-time,Home,Own,0.475,1,180,7.08,Rejected,2022-12-08
999028665,46,Male,Married,High School,12022.08,4374.86,704,7,Full-time,Home,Mortgage,0.293,4,60,12.85,Approved,2018-02-17
114046868,45,Male,Divorced,Bachelor,22759.78,275262.37,740,31,Part-time,Business,Own,0.435,1,24,3.4,Rejected,2018-10-08
434318282,55,Female,Single,Bachelor,32536.62,413917.96,639,26,Part-time,Education,Rent,0.688,3,360,23.24,Approved,2019-06-16
276213373,51,Male,Married,Bachelor,46182.83,211157.63,820,0,Self-employed,Business,Own,0.739,0,360,10.47,Approved,2024-11-22
633006862,34,Male,Married,PhD,44621.02,448290.08,620,38,Unemployed,Home,Mortgage,0.595,1,36,12.34,Approved,2016-03-04
293300495,69,Female,Single,Bachelor,54655.11,117279.69,674,38,Full-time,Home,Own,0.201,1,120,20.13,Approved,2024-06-22
507301840,59,Female,Married,Bachelor,53511.7,354256.19,566,18,Full-time,Car,Mortgage,0.424,1,120,23.13,Approved,2022-10-05
439034332,25,Female,Married,PhD,47478.6,230342.31,652,38,Full-time,Education,Own,0.297,0,36,24.49,Approved,2021-09-19
785547565,23,Female,Single,Diploma,43070.42,87550.28,597,19,Self-employed,Car,Own,0.482,1,240,16.81,Approved,2017-12-04
772322403,22,Male,Married,Bachelor,41077.63,136534.55,662,36,Full-time,Business,Mortgage,0.366,3,360,13.87,Rejected,2021-10-02
849203990,28,Male,Married,Bachelor,18823.25,489615.0,620,4,Part-time,Car,Rent,0.277,1,60,24.64,Approved,2021-04-16
830174364,59,Male,Married,High School,16952.25,425680.83,660,39,Full-time,Home,Own,0.116,1,180,24.03,Rejected,2015-11-13
574749303,44,Male,Married,Diploma,17116.81,91245.14,631,17,Unemployed,Car,Mortgage,0.803,1,24,21.66,Approved,2015-07-30
388995604,68,Female,Married,Master,9903.1,212193.33,582,2,Full-time,Business,Rent,0.402,1,60,14.95,Approved,2017-10-13
411907211,28,Male,Single,Bachelor,27774.76,213126.63,731,38,Full-time,Personal,Rent,0.085,0,240,21.67,Rejected,2016-08-15
745238710,62,Male,Married,Bachelor,28212.3,455574.05,638,25,Full-time,Personal,Own,0.781,3,60,24.42,Approved,2015-03-29
524239760,61,Male,Married,Bachelor,40614.44,210385.89,626,0,Unemployed,Business,Rent,0.75,3,240,8.76,Rejected,2017-12-20
777043704,70,Female,Single,Master,40283.71,433606.56,753,5,Part-time,Education,Mortgage,0.046,3,360,23.91,Approved,2021-02-01
177629705,59,Female,Single,High School,69469.22,401793.66,780,11,Part-time,Education,Mortgage,0.021,3,360,14.74,Approved,2023-02-15
751234989,51,Male,Single,High School,15835.41,90596.91,849,28,Full-time,Business,Mortgage,0.44,0,240,23.39,Approved,2021-05-21
338118728,69,Male,Single,Bachelor,44141.93,385085.54,704,1,Part-time,Car,Mortgage,0.649,3,180,7.26,Rejected,2015-02-21
397041155,33,Female,Single,Master,24458.56,299056.59,594,24,Full-time,Personal,Own,0.544,0,120,16.09,Rejected,2021-04-17
913582076,27,Male,Married,High School,10694.08,481559.12,611,7,Unemployed,Home,Mortgage,0.018,0,360,7.94,Approved,2023-03-06
481918807,21,Male,Single,Bachelor,26948.5,200994.43,605,9,Part-time,Personal,Own,0.621,2,120,16.68,Approved,2017-05-29
991267067,67,Female,Married,Master,102628.68,140313.8,572,40,Full-time,Car,Own,0.849,2,48,9.89,Approved,2020-05-07
610794963,54,Male,Married,High School,35723.09,149036.31,597,3,Full-time,Business,Rent,0.6,3,12,10.28,Rejected,2023-01-21
177697705,50,Female,Widowed,PhD,32318.99,289265.53,674,23,Full-time,Car,Own,0.673,1,60,10.35,Approved,2017-11-15
935744629,26,Male,Single,PhD,27265.78,3502.57,628,37,Self-employed,Home,Rent,0.594,2,240,24.91,Approved,2016-04-22
499718775,50,Male,Single,Bachelor,95774.43,393868.37,613,16,Unemployed,Home,Own,0.06,1,360,7.51,Approved,2024-05-01
228472961,45,Female,Divorced,High School,35784.59,341638.77,675,28,Full-time,Car,Mortgage,0.55,1,360,9.53,Approved,2019-09-11
529326895,33,Male,Single,Bachelor,51404.52,60950.57,645,15,Unemployed,Personal,Own,0.278,2,180,6.37,Rejected,2023-05-24
775335854,22,Male,Divorced,High School,68956.95,207686.03,721,22,Part-time,Car,Other,0.695,2,240,18.56,Approved,2015-10-03
712581740,36,Male,Divorced,High School,92885.53,178707.41,728,12,Full-time,Business,Own,0.756,2,24,23.56,Approved,2017-01-31
424702348,33,Male,Single,High School,20344.65,251550.97,610,5,Full-time,Home,Own,0.175,2,12,11.05,Rejected,2021-10-06
629682873,21,Male,Married,Master,14636.11,163498.67,702,25,Full-time,Personal,Own,0.036,0,36,24.97,Approved,2022-05-21
493119221,21,Male,Divorced,PhD,23994.0,266201.69,658,14,Unemployed,Home,Mortgage,0.201,0,12,17.02,Approved,2019-12-17
470929436,40,Male,Married,Bachelor,39623.18,382561.86,729,33,Unemployed,Personal,Mortgage,0.214,2,36,21.15,Approved,2022-03-23
432594045,32,Female,Single,Master,17131.96,57435.72,606,18,Full-time,Personal,Rent,0.279,2,120,4.75,Rejected,2022-12-10
774724185,53,Female,Married,Bachelor,39827.59,390054.46,721,2,Full-time,Home,Own,0.138,3,60,15.22,Rejected,2022-10-02
264073530,68,Male,Single,Diploma,29320.64,54901.07,576,12,Self-employed,Personal,Rent,0.693,1,60,3.76,Rejected,2020-08-05
768241202,74,Male,Married,Bachelor,51990.83,20660.75,692,16,Full-time,Business,Rent,0.022,1,180,19.84,Rejected,2021-04-13
561562240,48,Female,Single,High School,21868.44,271649.76,787,17,Self-employed,Car,Own,0.448,3,24,17.78,Approved,2016-11-05
954704741,59,Female,Married,Bachelor,15219.16,329626.54,777,33,Full-time,Home,Mortgage,0.511,1,60,20.68,Approved,2022-12-19
129580185,29,Female,Married,High School,26991.48,59912.61,700,39,Full-time,Car,Mortgage,0.703,1,60,3.75,Approved,2023-02-21
374136212,58,Male,Single,High School,34366.39,78656.46,676,30,Self-employed,Car,Rent,0.717,1,360,6.89,Approved,2018-08-12
364099516,43,Female,Divorced,High School,39481.22,109174.07,540,16,Part-time,Education,Own,0.287,1,180,6.83,Approved,2024-05-30
360936963,32,Female,Single,Bachelor,60594.4,65370.62,660,15,Self-employed,Education,Own,0.728,1,240,7.31,Approved,2022-06-24
576952991,69,Female,Single,Master,44969.41,62035.94,838,37,Full-time,Personal,Mortgage,0.444,2,180,11.1,Approved,2023-01-22
379464368,20,Male,Single,High School,85757.53,402420.06,631,3,Self-employed,Home,Own,0.599,3,240,5.16,Rejected,2020-04-23
926028216,59,Male,Single,Master,25462.56,351574.57,786,2,Full-time,Personal,Mortgage,0.734,2,24,14.32,Approved,2022-05-14
204268527,53,Male,Married,Bachelor,37403.42,307904.67,788,9,Full-time,Business,Mortgage,0.786,4,360,8.81,Rejected,2016-03-15
462780745,50,Female,Married,Bachelor,102326.72,178749.46,759,17,Part-time,Business,Own,0.213,1,240,4.76,Approved,2018-06-30
508706479,32,Male,Single,Master,28767.92,61822.47,751,15,Full-time,Business,Own,0.145,0,240,24.05,Approved,2023-03-30
193258058,38,Male,Married,Bachelor,51406.53,28998.17,673,36,Full-time,Home,Rent,0.491,2,360,4.66,Approved,2022-03-12
771335093,20,Male,Single,High School,20517.32,383865.31,495,1,Unemployed,Home,Own,0.777,1,36,16.95,Rejected,2015-11-18
669230319,57,Male,Single,High School,34466.82,318296.39,577,30,Full-time,Car,Own,0.279,0,240,4.44,Approved,2019-05-30
162671929,51,Male,Married,Bachelor,28256.35,428155.8,728,34,Full-time,Personal,Own,0.135,1,360,11.9,Approved,2022-10-12
645188453,54,Female,Married,Master,37491.75,28316.84,641,33,Full-time,Home,Own,0.339,0,180,8.96,Approved,2017-02-25
197199865,24,Male,Single,Master,43091.78,332101.33,744,30,Unemployed,Personal,Own,0.62,2,120,11.56,Approved,2024-12-11
983995095,65,Male,Married,Master,27722.13,347294.07,664,28,Full-time,Personal,Other,0.73,3,60,22.52,Approved,2017-05-18
161666150,39,Male,Married,Bachelor,26273.36,464142.05,687,24,Part-time,Car,Mortgage,0.768,0,120,20.93,Approved,2018-09-10
491271367,30,Male,Married,Bachelor,10878.54,182679.16,670,6,Full-time,Car,Own,0.279,2,36,18.71,Approved,2018-09-12
657513844,51,Male,Widowed,Bachelor,13602.47,327180.27,553,1,Full-time,Business,Own,0.021,0,48,6.23,Rejected,2016-10-20
570222729,36,Female,Married,Diploma,35290.54,245590.05,764,23,Unemployed,Business,Own,0.049,2,24,4.39,Rejected,2019-09-22
487937615,22,Male,Single,Bachelor,100993.0,79136.83,629,21,Full-time,Education,Rent,0.208,0,180,17.82,Approved,2015-03-07
660571146,22,Male,Divorced,Diploma,20187.68,22199.3,572,34,Full-time,Home,Own,0.624,0,60,7.03,Approved,2018-11-21
956452048,64,Male,Single,Diploma,13701.38,263914.49,728,30,Full-time,Home,Mortgage,0.672,0,240,12.64,Approved,2017-01-01
830948026,49,Female,Single,Bachelor,60634.32,380988.18,615,27,Self-employed,Home,Own,0.506,2,360,19.11,Rejected,2023-07-10
147281427,74,Female,Married,High School,37861.0,217300.89,720,16,Full-time,Education,Own,0.654,2,60,16.96,Approved,2016-08-23
202201545,42,Male,Married,Bachelor,35805.73,264085.6,717,19,Full-time,Personal,Mortgage,0.43,0,36,9.45,Rejected,2021-12-10
756388333,45,Female,Single,Master,60598.24,142438.89,733,4,Unemployed,Home,Rent,0.23,1,360,9.81,Rejected,2016-10-06
915272493,47,Male,Single,Bachelor,104671.76,348968.32,716,1,Part-time,Home,Mortgage,0.125,0,12,15.47,Approved,2017-09-10
429656005,41,Female,Single,Bachelor,42172.48,459549.91,610,11,Full-time,Car,Mortgage,0.686,1,36,24.31,Approved,2020-08-02
394038655,62,Female,Single,Master,17755.28,242133.1,554,14,Part-time,Personal,Own,0.21,1,60,10.64,Rejected,2020-08-28
250337049,44,Female,Single,High School,12980.49,224871.81,688,24,Full-time,Home,Own,0.07,2,120,9.46,Approved,2020-03-18
555512487,40,Female,Single,Bachelor,99334.16,256046.28,761,21,Full-time,Home,Mortgage,0.284,2,36,16.84,Approved,2024-08-02
634547082,48,Male,Married,High School,26566.95,44938.54,786,23,Full-time,Business,Own,0.764,0,120,21.96,Approved,2020-11-21
463698392,54,Female,Single,High School,29620.23,312026.69,803,20,Full-time,Business,Mortgage,0.736,1,180,20.09,Approved,2017-01-13
857420856,39,Female,Divorced,Master,27211.23,104725.94,753,39,Self-employed,Home,Own,0.608,0,180,8.42,Approved,2021-03-20
824152171,23,Male,Divorced,Bachelor,34914.79,281857.23,555,0,Full-time,Home,Own,0.251,3,12,13.29,Approved,2019-06-30
650042875,64,Female,Married,Bachelor,15754.92,174019.7,668,38,Full-time,Home,Own,0.187,1,36,17.21,Approved,2016-04-23
857458500,50,Other,Divorced,High School,39542.53,265828.9,788,0,Unemployed,Business,Mortgage,0.493,1,180,19.28,Approved,2015-02-08
678024297,49,Male,Single,Master,13786.51,293204.16,572,6,Full-time,Personal,Rent,0.711,1,60,8.72,Rejected,2022-11-08
834240488,22,Male,Married,High School,38137.99,309984.2,626,33,Full-time,Personal,Rent,0.585,2,12,24.63,Approved,2015-11-26
526871526,41,Female,Single,High School,15843.47,439064.72,801,9,Part-time,Car,Rent,0.214,1,240,15.63,Rejected,2020-05-08
733075570,74,Other,Single,High School,24802.49,468741.5,627,38,Full-time,Personal,Rent,0.591,0,120,12.66,Approved,2019-03-22
522753054,43,Female,Single,Master,55510.03,381204.15,733,29,Full-time,Business,Mortgage,0.534,1,48,14.49,Approved,2016-08-28
666969353,68,Male,Married,Bachelor,12351.42,267156.81,704,4,Full-time,Car,Own,0.681,2,360,5.2,Approved,2024-11-14
445798222,45,Male,Single,Bachelor,55114.08,97319.26,620,12,Full-time,Medical,Own,0.124,0,360,21.31,Approved,2021-07-18
655779068,43,Female,Married,Master,36882.77,111662.96,801,38,Full-time,Car,Own,0.034,1,12,23.88,Rejected,2019-10-24
478630838,24,Male,Single,Bachelor,14217.88,381384.08,823,5,Unemployed,Car,Rent,0.678,1,36,3.25,Rejected,2021-08-23
138890869,50,Male,Single,PhD,37705.98,141491.35,778,0,Part-time,Business,Own,0.334,1,24,22.83,Approved,2022-12-19
453390167,23,Male,Single,Master,28367.12,348825.02,594,24,Full-time,Car,Mortgage,0.698,1,60,3.75,Approved,2024-01-30
262732194,31,Male,Single,Bachelor,32730.84,29048.54,644,7,Full-time,Home,Own,0.724,0,12,18.06,Approved,2022-08-31
230178811,35,Female,Single,High School,27905.24,477290.02,728,1,Self-employed,Home,Own,0.656,1,120,2.8,Approved,2015-02-11
236259349,20,Female,Married,Bachelor,21931.26,407795.68,592,22,Self-employed,Personal,Rent,0.387,2,120,11.04,Approved,2015-01-24
799272578,72,Male,Single,Bachelor,32735.1,47815.09,695,39,Full-time,Car,Mortgage,0.383,2,180,5.79,Approved,2019-11-16
723365843,66,Male,Married,Diploma,59643.04,173696.77,710,13,Part-time,Education,Own,0.714,0,180,13.21,Rejected,2016-07-29
871143337,34,Male,Widowed,Bachelor,13911.28,449031.17,723,37,Full-time,Car,Own,0.059,1,12,4.79,Approved,2015-10-14
934343195,27,Male,Married,High School,78602.81,262369.74,795,4,Part-time,Home,Mortgage,0.066,2,48,9.4,Approved,2019-04-01
646078839,46,Female,Married,Diploma,89175.29,359852.4,561,31,Full-time,Car,Mortgage,0.741,0,360,19.27,Approved,2021-10-14
871998086,33,Female,Single,Master,28116.02,328814.65,725,27,Self-employed,Home,Other,0.432,3,120,15.81,Approved,2019-10-08
340257789,57,Male,Single,High School,25150.26,185660.28,850,12,Unemployed,Home,Mortgage,0.477,0,48,19.27,Approved,2024-10-17
923943597,48,Male,Single,Bachelor,44311.61,44764.79,718,18,Full-time,Home,Mortgage,0.317,1,12,21.19,Approved,2024-02-13
432254410,37,Male,Divorced,Master,26224.58,25228.47,701,22,Full-time,Home,Own,0.296,2,24,11.27,Approved,2020-03-02
451209320,58,Other,Single,Master,48823.92,306436.31,724,39,Unemployed,Car,Rent,0.334,0,240,20.56,Approved,2017-10-11
431583777,73,Female,Married,High School,32657.4,469568.32,503,18,Part-time,Medical,Mortgage,0.681,1,48,24.13,Approved,2015-11-29
593617682,69,Female,Single,High School,18056.89,289896.75,577,38,Self-employed,Car,Rent,0.693,2,360,8.71,Approved,2021-06-23
726128374,44,Male,Married,High School,34726.26,360856.51,819,26,Self-employed,Business,Own,0.758,1,48,21.01,Rejected,2018-04-26
852677507,66,Female,Married,Master,28770.11,67339.15,698,11,Full-time,Education,Own,0.072,3,120,22.57,Approved,2021-08-27
381862150,28,Female,Married,Bachelor,53767.5,198756.86,745,1,Full-time,Business,Mortgage,0.647,0,120,13.33,Approved,2019-06-08
422920931,44,Male,Single,Bachelor,26472.74,395325.52,648,24,Unemployed,Medical,Mortgage,0.451,2,240,5.96,Approved,2024-10-05
735550763,68,Female,Married,Bachelor,46319.12,261666.49,667,4,Full-time,Car,Own,0.267,1,48,8.39,Rejected,2017-04-12
527730662,26,Female,Single,Master,33135.59,420274.41,643,32,Full-time,Business,Own,0.788,2,48,23.85,Approved,2022-07-16
410364247,37,Female,Single,Bachelor,36354.46,34828.92,601,37,Part-time,Medical,Own,0.511,3,180,20.33,Approved,2022-12-05
594750445,26,Male,Single,Bachelor,48927.52,422699.11,754,29,Part-time,Personal,Own,0.629,1,180,18.01,Rejected,2015-05-16
270402989,28,Male,Single,Master,23606.71,433629.56,821,15,Part-time,Home,Other,0.464,1,48,18.16,Rejected,2016-06-18
666014693,52,Female,Married,Bachelor,52580.46,354588.75,751,22,Full-time,Home,Own,0.389,0,240,10.52,Approved,2016-11-28
178348173,43,Female,Single,Diploma,86042.7,440379.01,485,14,Full-time,Car,Own,0.554,4,24,24.4,Rejected,2024-07-14
441536004,50,Male,Single,Bachelor,85217.08,471289.89,689,31,Part-time,Home,Own,0.511,1,48,13.52,Approved,2015-02-08
903989067,30,Female,Married,High School,22234.85,345783.85,455,37,Full-time,Business,Rent,0.708,0,240,24.45,Approved,2017-05-02
273563969,18,Male,Married,High School,54784.23,53819.12,630,27,Full-time,Home,Own,0.226,1,60,19.96,Rejected,2022-03-03
703458359,70,Male,Single,Bachelor,34922.42,142731.95,844,34,Full-time,Personal,Mortgage,0.791,2,24,17.89,Rejected,2018-12-30
644494183,27,Male,Married,Bachelor,30220.18,27456.67,718,6,Part-time,Car,Mortgage,0.532,2,48,11.05,Approved,2019-02-14
454404030,47,Female,Married,Master,38769.16,286257.64,720,15,Full-time,Personal,Mortgage,0.341,0,360,4.55,Approved,2020-06-25
187137631,52,Female,Married,Bachelor,28341.12,366452.86,720,30,Full-time,Car,Mortgage,0.75,1,36,23.81,Rejected,2022-08-29
736840752,65,Male,Single,High School,16184.77,319352.45,634,3,Full-time,Personal,Rent,0.26,3,48,9.05,Approved,2023-04-11
574121228,45,Female,Single,Master,72528.44,205586.9,621,35,Part-time,Home,Own,0.562,1,48,14.25,Rejected,2022-05-31
380619873,58,Other,Single,High School,8868.07,453310.11,727,24,Full-time,Car,Mortgage,0.792,2,12,16.81,Approved,2015-09-28
734093823,25,Female,Single,Master,46953.02,331885.72,695,15,Full-time,Personal,Mortgage,0.069,1,120,8.02,Approved,2019-11-30
916049074,51,Male,Single,PhD,18922.95,78205.13,679,33,Unemployed,Car,Own,0.73,1,12,13.82,Approved,2019-10-11
116122103,52,Male,Single,High School,11283.04,157250.06,491,39,Self-employed,Car,Rent,0.678,1,240,24.02,Approved,2023-10-23
210037040,47,Female,Single,Bachelor,57863.25,465576.84,719,26,Full-time,Car,Mortgage,0.575,2,120,21.42,Approved,2017-09-16
739311295,31,Male,Widowed,PhD,21587.1,186021.29,742,11,Part-time,Home,Mortgage,0.798,0,240,15.55,Rejected,2022-05-04
641504965,26,Female,Married,High School,21619.39,361982.01,757,11,Full-time,Education,Own,0.196,2,180,16.99,Approved,2017-11-18
639111484,36,Male,Single,Bachelor,44232.26,176747.14,625,0,Part-time,Business,Rent,0.52,3,240,5.05,Rejected,2019-11-11
626065246,74,Female,Married,High School,77209.65,384962.14,608,30,Full-time,Personal,Mortgage,0.057,2,180,13.03,Approved,2022-03-11
955352878,45,Female,Married,High School,22739.64,178045.18,745,26,Full-time,Home,Rent,0.255,1,48,16.74,Rejected,2024-01-14
837686866,48,Female,Widowed,Master,17473.1,184057.49,667,15,Full-time,Personal,Other,0.24,0,60,12.41,Approved,2021-06-21
174228662,23,Female,Single,High School,37873.77,211221.47,547,18,Full-time,Personal,Own,0.55,2,48,2.66,Approved,2022-06-30
140086233,45,Male,Single,Bachelor,25005.26,261320.26,624,31,Full-time,Personal,Mortgage,0.797,2,36,21.98,Approved,2021-06-04
936219144,70,Male,Married,High School,97188.02,115091.37,792,10,Unemployed,Personal,Own,0.278,2,12,23.17,Rejected,2016-09-22
769220757,48,Male,Single,High School,12661.89,484585.69,788,11,Full-time,Home,Mortgage,0.324,2,240,12.65,Approved,2017-09-02
967463141,23,Female,Married,Master,36375.27,166766.66,740,38,Full-time,Personal,Mortgage,0.164,5,12,10.56,Approved,2015-11-22
799942785,55,Female,Married,Bachelor,26825.71,189643.83,573,11,Unemployed,Personal,Mortgage,0.28,1,24,13.29,Approved,2021-04-29
376990779,20,Female,Single,High School,18170.89,221631.66,658,28,Self-employed,Business,Rent,0.682,3,24,6.59,Approved,2018-01-20
701335067,62,Male,Married,Bachelor,53848.27,252032.56,643,3,Full-time,Car,Own,0.335,3,120,13.97,Approved,2019-12-13
196666492,66,Female,Divorced,High School,25915.14,230338.11,774,14,Full-time,Car,Own,0.459,2,48,12.64,Rejected,2023-04-08
493265751,28,Male,Married,High School,58473.84,452649.61,824,37,Full-time,Education,Other,0.516,3,60,6.98,Approved,2024-06-12
905993435,19,Female,Single,Bachelor,75989.65,219964.81,803,27,Self-employed,Education,Mortgage,0.768,1,60,8.83,Approved,2018-07-10
228883891,66,Other,Single,Bachelor,78626.93,93471.48,567,7,Full-time,Home,Rent,0.815,2,180,12.96,Rejected,2020-08-14
475911520,51,Female,Single,High School,20124.13,394417.38,690,4,Unemployed,Education,Rent,0.169,1,360,23.52,Approved,2023-08-22
128003290,34,Male,Single,High School,18552.67,58340.24,687,4,Part-time,Home,Other,0.775,1,120,5.28,Rejected,2018-06-19
314355078,52,Male,Single,High School,37592.57,219323.68,600,7,Self-employed,Car,Mortgage,0.461,1,12,14.85,Approved,2015-11-10
272544969,63,Male,Single,Bachelor,39018.79,74676.88,617,21,Unemployed,Home,Rent,0.153,2,360,15.19,Approved,2015-06-30
822089112,73,Female,Married,Bachelor,65883.89,336297.82,758,0,Full-time,Business,Own,0.457,1,24,5.82,Rejected,2016-09-23
875404951,40,Female,Single,Master,74410.97,236057.09,601,18,Full-time,Home,Own,0.259,1,240,11.89,Rejected,2015-12-11
356066008,57,Male,Widowed,PhD,22387.68,30297.28,739,27,Full-time,Business,Own,0.208,2,12,7.39,Approved,2019-04-01
549345452,21,Female,Single,Master,44060.81,302520.61,677,34,Full-time,Personal,Mortgage,0.576,2,24,19.03,Approved,2019-03-11
110106846,52,Male,Married,Master,39024.32,412334.12,805,23,Part-time,Car,Rent,0.756,4,240,14.34,Approved,2017-11-07
494730507,35,Female,Married,Bachelor,23349.83,418066.03,722,19,Part-time,Education,Mortgage,0.11,2,180,10.38,Approved,2019-01-08
949780478,38,Male,Single,Diploma,37662.8,411452.3,594,37,Full-time,Home,Mortgage,0.559,2,180,15.95,Rejected,2024-02-23
365977007,47,Male,Single,Bachelor,29369.58,193430.42,593,22,Full-time,Education,Mortgage,0.564,3,36,5.06,Approved,2022-06-22
900565315,53,Female,Married,PhD,21392.31,380178.39,798,26,Full-time,Education,Rent,0.493,1,360,7.56,Approved,2018-09-26
306100757,71,Male,Single,Master,24588.7,333766.45,739,7,Part-time,Home,Other,0.302,0,360,11.12,Approved,2018-05-24
244722696,21,Female,Single,Master,27377.97,251876.55,646,11,Full-time,Education,Mortgage,0.312,2,180,3.66,Approved,2020-07-28
660386078,63,Female,Single,Bachelor,22999.45,63532.0,730,27,Part-time,Personal,Mortgage,0.477,3,12,15.08,Rejected,2023-01-21
838400181,25,Male,Divorced,Bachelor,24703.41,250522.35,666,33,Part-time,Education,Own,0.768,3,180,5.74,Approved,2017-01-27
349682659,71,Male,Single,High School,32262.0,420468.5,647,34,Part-time,Business,Rent,0.789,1,60,23.33,Rejected,2017-11-09
294161060,43,Female,Single,Bachelor,22602.3,336426.51,757,29,Full-time,Business,Mortgage,0.635,1,360,21.46,Rejected,2018-08-31
320766921,53,Female,Single,High School,68290.8,439497.44,648,31,Unemployed,Education,Mortgage,0.133,0,24,12.56,Approved,2020-04-01
392542704,47,Female,Married,Master,71120.98,231340.15,707,21,Full-time,Business,Mortgage,0.485,1,24,12.19,Rejected,2019-08-24
102107107,25,Male,Married,Bachelor,37443.65,455977.92,712,4,Full-time,Home,Mortgage,0.847,4,48,13.21,Approved,2015-02-10
397693290,47,Female,Married,Master,45209.3,365713.65,598,24,Part-time,Home,Mortgage,0.733,0,180,6.57,Approved,2018-09-24
154222740,29,Male,Married,Bachelor,18070.06,34150.0,730,23,Self-employed,Car,Mortgage,0.728,4,180,21.53,Approved,2020-08-16
293921845,72,Male,Married,Master,46152.06,394713.23,792,20,Full-time,Car,Mortgage,0.771,3,36,23.96,Rejected,2018-01-28
229074720,37,Female,Single,Bachelor,14642.34,276568.38,786,37,Full-time,Home,Rent,0.839,4,48,15.8,Approved,2017-11-26
477191024,54,Female,Single,Diploma,12695.9,419516.76,719,18,Self-employed,Car,Rent,0.367,0,180,24.09,Rejected,2020-05-19
931691437,25,Female,Single,Bachelor,55684.57,250516.0,659,6,Self-employed,Personal,Own,0.452,3,120,21.79,Approved,2015-06-06
690684789,36,Female,Married,High School,14615.26,219171.76,664,12,Full-time,Education,Own,0.062,0,120,10.89,Rejected,2024-07-16
206656466,58,Male,Single,PhD,15278.59,438027.06,762,37,Full-time,Home,Other,0.485,2,240,20.64,Approved,2015-10-17
970956104,71,Female,Married,Master,76406.02,493809.66,796,9,Unemployed,Car,Mortgage,0.708,1,48,4.23,Approved,2023-09-14
