customer_id,age,gender,marital_status,education_level,annual_income,loan_amount,credit_score,employment_years,employment_type,loan_purpose,home_ownership,debt_to_income_ratio,existing_loans,loan_term_months,interest_rate,loan_status,application_date,Loan_to_Income_Ratio,monthly_income,monthly_existing_debt_payment,employment_to_age_ratio,is_overextended_subprime,month
159375840,26,Male,Single,Bachelor,21778.17,122785.21,735,11,Full-time,Home,Other,0.747,1,24,10.66,Rejected,2024-10-16,5.64,1814.85,1355.69,0.42,0,10
741059628,23,Male,Married,Bachelor,17624.87,133434.46,627,24,Full-time,Car,Mortgage,0.603,0,12,15.8,Approved,2015-10-23,7.57,1468.74,885.65,1.04,0,10
952182753,35,Male,Married,Master,51167.82,28047.92,666,19,Full-time,Education,Mortgage,0.452,1,120,10.67,Approved,2022-01-20,0.55,4263.98,1927.32,0.54,0,1
743157268,55,Female,Married,Bachelor,38173.46,169232.76,631,20,Full-time,Personal,Own,0.477,0,48,5.62,Approved,2020-12-09,4.43,3181.12,1517.39,0.36,0,12
826830113,19,Female,Single,High School,46611.59,263971.81,784,0,Unemployed,Education,Mortgage,0.819,2,48,21.62,Approved,2022-03-31,5.66,3884.3,3181.24,0.0,0,3
303179298,24,Female,Single,Bachelor,16989.99,168430.44,610,15,Full-time,Personal,Own,0.512,2,24,18.08,Rejected,2021-06-16,9.91,1415.83,724.9,0.62,0,6
822197222,46,Female,Married,Master,21322.46,455217.12,768,38,Full-time,Medical,Rent,0.498,3,36,6.77,Approved,2016-05-11,21.35,1776.87,884.88,0.83,0,5
635315249,39,Female,Single,High School,27367.2,447233.46,626,29,Part-time,Home,Rent,0.687,0,120,3.41,Approved,2017-03-18,16.34,2280.6,1566.77,0.74,0,3
853452843,21,Female,Married,PhD,31313.97,439929.0,644,6,Full-time,Home,Own,0.304,2,120,19.2,Approved,2018-11-26,14.05,2609.5,793.29,0.29,0,11
599257682,45,Male,Married,Bachelor,31553.46,150819.68,683,19,Self-employed,Personal,Own,0.367,1,60,20.83,Approved,2016-03-29,4.78,2629.46,965.01,0.42,0,3
664282092,54,Female,Single,High School,24217.79,256076.77,666,20,Full-time,Home,Rent,0.169,1,12,13.41,Approved,2019-09-10,10.57,2018.15,341.07,0.37,0,9
131556273,48,Female,Married,Bachelor,30963.65,226589.14,752,4,Full-time,Personal,Own,0.162,0,120,11.1,Approved,2015-06-19,7.32,2580.3,418.01,0.08,0,6
712737278,72,Male,Single,Bachelor,21128.47,396375.01,630,21,Full-time,Home,Mortgage,0.226,1,36,12.83,Rejected,2020-10-07,18.76,1760.71,397.92,0.29,0,10
903304509,22,Male,Single,Diploma,14530.66,238173.87,499,36,Full-time,Home,Rent,0.379,1,24,4.65,Rejected,2019-05-01,16.39,1210.89,458.93,1.64,0,5
807803819,33,Female,Single,Bachelor,40876.29,284474.81,850,30,Full-time,Business,Rent,0.562,0,180,20.77,Approved,2024-04-10,6.96,3406.36,1914.37,0.91,0,4
612943736,40,Male,Married,Bachelor,21107.08,109677.06,544,22,Full-time,Home,Own,0.615,0,180,13.34,Approved,2021-01-28,5.2,1758.92,1081.74,0.55,0,1
431343843,53,Female,Single,Bachelor,29376.56,8405.87,643,10,Full-time,Business,Own,0.163,2,48,8.61,Approved,2022-12-16,0.29,2448.05,399.03,0.19,0,12
991726329,47,Male,Single,Master,47152.59,160035.58,621,12,Unemployed,Home,Mortgage,0.29,0,12,15.56,Approved,2018-05-02,3.39,3929.38,1139.52,0.26,0,5
645386325,54,Female,Single,PhD,40443.56,203117.33,767,23,Part-time,Home,Own,0.593,2,12,3.9,Approved,2020-07-13,5.02,3370.3,1998.59,0.43,0,7
879408467,42,Female,Married,Bachelor,51502.74,381151.03,811,39,Unemployed,Car,Own,0.407,1,180,4.75,Rejected,2019-03-26,7.4,4291.89,1746.8,0.93,0,3
487294256,62,Male,Single,Master,43588.67,186525.2,788,20,Full-time,Car,Mortgage,0.129,3,12,3.72,Approved,2018-09-20,4.28,3632.39,468.58,0.32,0,9
818406877,59,Male,Divorced,Master,20940.33,144342.71,797,33,Full-time,Business,Mortgage,0.251,0,360,7.04,Approved,2019-12-29,6.89,1745.03,438.0,0.56,0,12
424151777,30,Female,Single,Bachelor,16612.07,397437.94,577,7,Full-time,Personal,Own,0.023,0,240,2.66,Rejected,2017-05-23,23.92,1384.34,31.84,0.23,0,5
758176630,67,Male,Married,High School,44659.8,265755.55,709,15,Unemployed,Personal,Rent,0.711,2,24,11.62,Approved,2019-06-14,5.95,3721.65,2646.09,0.22,0,6
281361627,56,Male,Married,Bachelor,57646.1,232368.85,711,18,Self-employed,Personal,Mortgage,0.427,2,60,21.03,Rejected,2020-01-29,4.03,4803.84,2051.24,0.32,0,1
521217759,69,Male,Married,PhD,58522.56,484788.32,704,13,Full-time,Medical,Mortgage,0.713,0,48,12.66,Approved,2018-07-08,8.28,4876.88,3477.22,0.19,0,7
886078153,31,Male,Single,Master,29456.18,18578.51,601,8,Self-employed,Home,Other,0.022,2,60,6.2,Approved,2024-11-30,0.63,2454.68,54.0,0.26,0,11
747680608,56,Female,Married,High School,55818.05,469025.27,759,8,Unemployed,Home,Own,0.65,0,48,16.47,Approved,2021-08-27,8.4,4651.5,3023.48,0.14,0,8
923556511,44,Female,Married,Master,12222.09,264498.0,748,25,Unemployed,Car,Mortgage,0.301,1,24,22.32,Rejected,2023-11-13,21.64,1018.51,306.57,0.57,0,11
232864770,28,Female,Married,High School,55975.02,240702.37,668,31,Part-time,Car,Own,0.129,3,48,6.06,Rejected,2020-08-25,4.3,4664.58,601.73,1.11,1,8
165185409,19,Female,Widowed,Bachelor,26143.23,210856.24,694,18,Full-time,Medical,Own,0.253,0,60,4.33,Rejected,2015-12-13,8.07,2178.6,551.19,0.95,0,12
754016749,47,Male,Married,High School,36169.81,370430.29,411,14,Part-time,Home,Other,0.202,1,360,7.77,Approved,2023-07-19,10.24,3014.15,608.86,0.3,0,7
466424373,74,Female,Single,Bachelor,34828.2,451793.1,658,17,Full-time,Home,Own,0.319,1,180,4.92,Rejected,2018-02-27,12.97,2902.35,925.85,0.23,0,2
459152001,39,Female,Married,Bachelor,35935.49,74994.97,630,39,Self-employed,Home,Mortgage,0.5,1,36,4.35,Approved,2015-05-03,2.09,2994.62,1497.31,1.0,0,5
845677326,68,Female,Single,PhD,32365.6,247602.61,539,36,Part-time,Personal,Mortgage,0.328,2,12,4.92,Approved,2016-07-15,7.65,2697.13,884.66,0.53,0,7
538777789,30,Male,Married,PhD,29402.15,412426.4,757,26,Self-employed,Home,Own,0.167,5,12,5.87,Rejected,2022-03-25,14.03,2450.18,409.18,0.87,0,3
174197131,26,Female,Married,Master,42646.36,266716.2,633,37,Full-time,Business,Mortgage,0.138,3,120,5.77,Approved,2017-08-30,6.25,3553.86,490.43,1.42,1,8
123250586,62,Female,Married,Diploma,44491.32,258102.92,579,8,Full-time,Business,Own,0.147,2,240,14.02,Approved,2016-04-27,5.8,3707.61,545.02,0.13,0,4
932245064,54,Male,Widowed,Bachelor,19432.68,471843.89,555,30,Part-time,Personal,Mortgage,0.467,1,36,24.86,Approved,2019-03-28,24.28,1619.39,756.26,0.56,0,3
236224516,65,Female,Married,Diploma,40090.57,398885.75,761,37,Full-time,Home,Own,0.39,0,48,11.62,Approved,2015-06-07,9.95,3340.88,1302.94,0.57,0,6
906531489,58,Female,Single,High School,37642.68,41745.9,606,7,Full-time,Business,Mortgage,0.644,3,48,16.84,Approved,2022-05-05,1.11,3136.89,2020.16,0.12,1,5
710459341,65,Male,Single,Bachelor,19380.43,207630.0,655,16,Unemployed,Car,Mortgage,0.621,1,36,22.1,Approved,2022-12-24,10.71,1615.04,1002.94,0.25,0,12
119951955,39,Male,Married,Master,47004.42,191184.33,818,39,Self-employed,Home,Own,0.134,0,24,15.81,Approved,2015-09-18,4.07,3917.04,524.88,1.0,0,9
995735101,60,Male,Single,High School,166846.48,245786.09,673,36,Part-time,Personal,Own,0.019,2,12,7.22,Approved,2018-03-02,1.47,13903.87,264.17,0.6,0,3
780162837,45,Male,Married,Bachelor,116704.63,192601.57,700,31,Unemployed,Education,Own,0.092,2,120,12.88,Approved,2023-08-04,1.65,9725.39,894.74,0.69,0,8
564583694,57,Female,Single,Diploma,23729.8,116408.61,542,8,Part-time,Car,Own,0.329,1,60,14.46,Approved,2017-03-18,4.91,1977.48,650.59,0.14,0,3
515476283,25,Female,Married,High School,12952.62,355372.84,654,29,Full-time,Personal,Own,0.507,2,48,19.68,Rejected,2017-06-08,27.44,1079.38,547.25,1.16,0,6
206448593,56,Female,Widowed,Master,19806.32,286381.28,686,4,Part-time,Home,Own,0.838,3,48,10.66,Approved,2017-01-02,14.46,1650.53,1383.14,0.07,0,1
176458406,58,Female,Single,Bachelor,11709.17,331032.18,814,36,Full-time,Car,Own,0.459,1,240,11.79,Rejected,2023-06-29,28.27,975.76,447.87,0.62,0,6
271459949,18,Male,Single,Master,18571.7,50228.95,714,29,Self-employed,Car,Own,0.362,3,24,10.37,Approved,2018-09-26,2.7,1547.64,560.25,1.61,0,9
285798101,63,Male,Single,High School,18188.86,87697.68,494,5,Part-time,Home,Own,0.152,1,240,13.52,Approved,2022-08-18,4.82,1515.74,230.39,0.08,0,8
776829346,19,Female,Single,Bachelor,6487.81,271503.31,722,20,Full-time,Car,Mortgage,0.713,0,12,18.15,Approved,2023-05-30,41.85,540.65,385.48,1.05,0,5
375403287,65,Female,Widowed,PhD,62601.36,235627.27,760,36,Full-time,Business,Rent,0.696,0,48,16.14,Rejected,2023-06-13,3.76,5216.78,3630.88,0.55,0,6
300102686,29,Male,Single,Bachelor,26328.05,267101.59,619,30,Full-time,Car,Own,0.816,3,36,5.01,Approved,2023-11-04,10.15,2194.0,1790.3,1.03,1,11
941548173,21,Female,Single,Bachelor,44091.38,5872.01,784,35,Full-time,Business,Mortgage,0.707,2,240,16.18,Approved,2019-02-11,0.13,3674.28,2597.72,1.67,0,2
128611712,52,Female,Single,Bachelor,16654.21,111597.02,609,13,Full-time,Medical,Own,0.778,1,12,16.15,Rejected,2015-08-19,6.7,1387.85,1079.75,0.25,0,8
447515109,43,Female,Single,Diploma,57078.82,44187.58,680,31,Full-time,Home,Mortgage,0.783,2,240,4.47,Approved,2018-12-30,0.77,4756.57,3724.39,0.72,0,12
396190410,35,Male,Single,Master,8296.09,436978.16,613,3,Full-time,Car,Own,0.342,3,240,2.95,Rejected,2017-08-05,52.67,691.34,236.44,0.09,1,8
403545068,30,Female,Married,PhD,57512.03,481940.73,850,23,Part-time,Education,Rent,0.231,0,360,22.48,Approved,2024-10-22,8.38,4792.67,1107.11,0.77,0,10
870908156,58,Male,Single,High School,9160.38,108720.74,674,7,Self-employed,Education,Rent,0.48,1,60,2.71,Approved,2022-01-29,11.87,763.36,366.41,0.12,0,1
193613458,69,Male,Divorced,Master,21122.1,7925.48,830,1,Self-employed,Car,Mortgage,0.66,2,360,15.13,Approved,2015-05-27,0.38,1760.18,1161.72,0.01,0,5
238411214,55,Female,Widowed,High School,50511.75,298181.97,771,35,Part-time,Business,Own,0.82,0,240,18.36,Rejected,2024-03-09,5.9,4209.31,3451.63,0.64,0,3
919592399,70,Other,Divorced,Bachelor,110432.33,397648.25,621,21,Full-time,Education,Own,0.415,1,36,12.12,Approved,2022-10-07,3.6,9202.69,3819.12,0.3,0,10
904927400,51,Male,Married,Master,79617.81,21985.13,797,13,Full-time,Home,Own,0.784,2,120,18.4,Approved,2017-07-17,0.28,6634.82,5201.7,0.25,0,7
304489403,22,Male,Single,Bachelor,60856.35,199017.0,742,27,Self-employed,Personal,Rent,0.762,1,24,24.44,Approved,2015-09-21,3.27,5071.36,3864.38,1.23,0,9
767985171,57,Male,Single,Master,53887.2,393818.2,656,35,Part-time,Home,Mortgage,0.139,2,240,23.75,Approved,2015-07-27,7.31,4490.6,624.19,0.61,0,7
142142130,21,Male,Married,Bachelor,28801.99,480989.89,756,34,Self-employed,Home,Rent,0.507,1,360,10.79,Rejected,2022-02-27,16.7,2400.17,1216.89,1.62,0,2
496943790,24,Male,Divorced,Bachelor,6404.7,458536.6,645,31,Unemployed,Personal,Own,0.312,1,180,22.9,Rejected,2021-09-18,71.59,533.72,166.52,1.29,0,9
838990137,18,Male,Single,PhD,28408.22,197183.9,661,2,Full-time,Business,Own,0.158,0,120,17.5,Approved,2017-04-06,6.94,2367.35,374.04,0.11,0,4
393861764,47,Female,Married,Master,35432.48,147722.52,714,11,Self-employed,Car,Mortgage,0.54,2,120,4.59,Approved,2015-04-03,4.17,2952.71,1594.46,0.23,0,4
558366420,50,Female,Single,Bachelor,62868.61,191875.21,731,19,Self-employed,Home,Mortgage,0.083,1,180,13.15,Rejected,2024-01-04,3.05,5239.05,434.84,0.38,0,1
448927925,47,Female,Married,Master,12058.93,132954.47,785,37,Self-employed,Home,Own,0.843,0,60,19.23,Approved,2017-06-19,11.03,1004.91,847.14,0.79,0,6
927798892,67,Male,Single,Bachelor,114693.07,289928.77,635,18,Full-time,Home,Own,0.675,1,240,22.54,Approved,2018-07-31,2.53,9557.76,6451.49,0.27,0,7
530080294,66,Female,Single,PhD,118351.52,174008.38,686,16,Full-time,Home,Mortgage,0.754,1,48,22.87,Approved,2024-05-25,1.47,9862.63,7436.42,0.24,0,5
812958394,35,Female,Single,Bachelor,15150.15,89707.86,761,33,Self-employed,Home,Mortgage,0.685,1,360,2.61,Rejected,2015-06-03,5.92,1262.51,864.82,0.94,0,6
372182906,66,Male,Divorced,Bachelor,32544.61,142290.18,612,10,Part-time,Home,Own,0.173,1,360,23.19,Rejected,2020-02-26,4.37,2712.05,469.18,0.15,0,2
122916688,59,Male,Married,Bachelor,14675.98,330355.38,507,5,Full-time,Car,Own,0.583,0,60,20.26,Approved,2023-05-24,22.51,1223.0,713.01,0.08,0,5
959215137,40,Female,Married,Bachelor,30035.61,29360.64,706,29,Part-time,Education,Own,0.684,2,48,20.61,Approved,2022-03-18,0.98,2502.97,1712.03,0.72,0,3
193964967,23,Female,Single,High School,22180.9,95911.47,487,39,Full-time,Personal,Own,0.652,0,120,10.96,Rejected,2019-04-02,4.32,1848.41,1205.16,1.7,0,4
361814774,39,Female,Married,Master,24525.23,42627.9,731,38,Full-time,Car,Own,0.679,3,36,7.42,Approved,2018-11-21,1.74,2043.77,1387.72,0.97,0,11
110142926,53,Female,Married,Bachelor,36221.59,204872.75,775,2,Full-time,Personal,Rent,0.728,0,48,9.37,Approved,2017-05-13,5.66,3018.47,2197.45,0.04,0,5
833130888,34,Female,Single,High School,35401.5,302121.2,567,19,Full-time,Personal,Rent,0.629,2,24,16.36,Approved,2024-06-13,8.53,2950.12,1855.63,0.56,0,6
113285419,58,Male,Single,Bachelor,93205.16,452525.44,649,29,Full-time,Personal,Mortgage,0.412,1,36,9.96,Approved,2015-05-08,4.86,7767.1,3200.05,0.5,0,5
938336262,47,Male,Married,Bachelor,27657.57,384978.44,685,32,Full-time,Personal,Own,0.065,2,180,2.75,Approved,2015-02-16,13.92,2304.8,149.81,0.68,0,2
512526001,72,Female,Married,PhD,19883.3,34079.8,850,24,Full-time,Personal,Mortgage,0.386,0,240,11.28,Rejected,2021-09-04,1.71,1656.94,639.58,0.33,0,9
925593475,37,Male,Married,Bachelor,64774.48,185497.01,751,20,Full-time,Home,Own,0.818,3,240,5.13,Rejected,2023-08-02,2.86,5397.87,4415.46,0.54,0,8
786958052,47,Male,Single,Diploma,69307.12,100388.87,583,28,Full-time,Personal,Own,0.829,1,36,19.58,Approved,2016-05-19,1.45,5775.59,4787.96,0.6,0,5
157741743,31,Male,Married,Bachelor,22929.07,223174.57,594,35,Unemployed,Personal,Mortgage,0.094,1,120,23.19,Approved,2019-04-24,9.73,1910.76,179.61,1.13,0,4
508210241,56,Male,Single,Bachelor,3500.38,422825.57,697,37,Full-time,Personal,Mortgage,0.201,3,240,6.51,Approved,2019-03-10,120.79,291.7,58.63,0.66,0,3
799678529,59,Female,Married,Master,42040.97,448587.48,720,19,Full-time,Home,Mortgage,0.315,2,12,21.51,Rejected,2021-07-28,10.67,3503.41,1103.57,0.32,0,7
506116842,49,Female,Married,High School,7343.57,371998.61,709,37,Self-employed,Car,Own,0.319,0,180,14.35,Approved,2016-11-15,50.66,611.96,195.22,0.76,0,11
634995141,29,Female,Single,Bachelor,50037.56,366892.13,626,5,Full-time,Personal,Mortgage,0.471,0,48,22.69,Approved,2021-07-27,7.33,4169.8,1963.98,0.17,0,7
866951417,53,Female,Divorced,Master,27843.21,382068.21,536,8,Full-time,Business,Own,0.012,2,180,8.7,Approved,2016-12-20,13.72,2320.27,27.84,0.15,0,12
546106904,55,Female,Single,Bachelor,105355.54,430759.65,722,28,Part-time,Business,Rent,0.645,1,24,13.28,Approved,2016-09-01,4.09,8779.63,5662.86,0.51,0,9
655637868,36,Male,Single,PhD,84769.19,70390.31,511,37,Full-time,Education,Rent,0.813,1,180,11.76,Approved,2015-03-14,0.83,7064.1,5743.11,1.03,0,3
961616393,66,Female,Married,PhD,28224.86,190746.37,752,17,Full-time,Personal,Own,0.097,0,60,5.96,Approved,2017-09-29,6.76,2352.07,228.15,0.26,0,9
314451580,59,Male,Married,Bachelor,76036.27,133930.33,682,22,Full-time,Home,Other,0.504,0,12,16.6,Approved,2024-06-21,1.76,6336.36,3193.53,0.37,0,6
848800553,62,Male,Single,Bachelor,49020.25,307191.99,667,13,Full-time,Car,Mortgage,0.701,4,24,18.24,Approved,2019-02-04,6.27,4085.02,2863.6,0.21,1,2
785329963,41,Male,Married,Bachelor,29638.24,297530.6,670,3,Full-time,Business,Own,0.111,4,120,21.23,Rejected,2023-11-14,10.04,2469.85,274.15,0.07,0,11
490331298,34,Other,Single,High School,24226.86,258225.3,705,27,Full-time,Home,Rent,0.648,2,36,6.68,Approved,2021-02-06,10.66,2018.9,1308.25,0.79,0,2
962036707,52,Female,Married,Bachelor,43740.78,2401.34,643,6,Full-time,Car,Mortgage,0.654,1,180,3.18,Approved,2021-11-22,0.05,3645.06,2383.87,0.12,0,11
168973885,30,Female,Married,Bachelor,21214.6,427831.71,792,4,Full-time,Personal,Rent,0.164,1,60,23.28,Approved,2018-11-14,20.17,1767.88,289.93,0.13,0,11
987285328,74,Male,Single,Bachelor,19522.36,109359.14,610,17,Self-employed,Personal,Rent,0.356,0,24,11.67,Approved,2020-02-10,5.6,1626.86,579.16,0.23,0,2
276736806,63,Male,Single,Bachelor,14245.44,473318.18,747,24,Full-time,Home,Mortgage,0.532,3,48,16.78,Approved,2022-08-22,33.23,1187.12,631.55,0.38,0,8
890842886,67,Female,Married,Master,23786.35,85798.51,555,36,Self-employed,Business,Mortgage,0.581,0,36,24.84,Approved,2024-10-07,3.61,1982.2,1151.66,0.54,0,10
854978925,72,Female,Widowed,High School,39346.21,72562.7,613,22,Unemployed,Education,Own,0.4,2,36,3.73,Approved,2021-12-07,1.84,3278.85,1311.54,0.31,0,12
201439118,29,Male,Married,Bachelor,12350.06,383802.86,626,29,Full-time,Education,Own,0.399,2,48,17.83,Approved,2019-07-03,31.08,1029.17,410.64,1.0,0,7
481432540,53,Female,Single,Diploma,25138.48,309136.49,665,40,Part-time,Personal,Own,0.13,1,240,20.09,Approved,2015-06-03,12.3,2094.87,272.33,0.75,0,6
723933562,66,Male,Married,Master,26624.98,366981.86,715,13,Full-time,Home,Own,0.159,0,360,15.46,Rejected,2019-02-28,13.78,2218.75,352.78,0.2,0,2
724173417,28,Female,Married,Bachelor,9799.08,178716.4,547,6,Unemployed,Personal,Rent,0.504,2,48,11.21,Approved,2023-03-27,18.24,816.59,411.56,0.21,0,3
276248554,27,Male,Married,High School,43967.34,341676.82,624,22,Part-time,Car,Own,0.071,0,36,4.32,Approved,2016-09-19,7.77,3663.94,260.14,0.81,0,9
344640617,31,Male,Single,Bachelor,63513.57,42966.08,787,28,Full-time,Home,Rent,0.265,2,12,21.54,Approved,2024-08-01,0.68,5292.8,1402.59,0.9,0,8
284547413,71,Male,Single,Diploma,39960.99,286119.56,703,26,Full-time,Personal,Own,0.746,3,24,16.32,Approved,2018-03-10,7.16,3330.08,2484.24,0.37,0,3
262086377,57,Female,Single,High School,47605.61,114508.02,600,2,Part-time,Business,Mortgage,0.506,1,360,7.52,Rejected,2019-11-26,2.41,3967.13,2007.37,0.04,0,11
705555110,29,Male,Married,Master,26703.09,258100.99,676,18,Self-employed,Personal,Rent,0.301,1,48,21.76,Approved,2016-02-18,9.67,2225.26,669.8,0.62,0,2
198753593,23,Male,Single,Bachelor,20969.24,320711.08,607,13,Full-time,Personal,Own,0.525,1,120,24.3,Approved,2021-09-18,15.29,1747.44,917.41,0.57,0,9
373829093,65,Female,Single,Bachelor,68721.53,450614.12,590,36,Full-time,Home,Rent,0.417,2,360,12.72,Approved,2018-05-15,6.56,5726.79,2388.07,0.55,0,5
192815840,54,Male,Married,High School,258374.93,430794.73,749,33,Full-time,Education,Rent,0.071,4,180,24.97,Rejected,2019-01-21,1.67,21531.24,1528.72,0.61,0,1
677030803,26,Female,Married,High School,25165.08,152586.91,621,36,Part-time,Business,Rent,0.036,3,24,6.34,Rejected,2015-09-12,6.06,2097.09,75.5,1.38,1,9
585655092,38,Female,Single,Bachelor,16954.95,485992.26,696,6,Full-time,Personal,Own,0.645,0,180,22.04,Approved,2024-02-05,28.66,1412.91,911.33,0.16,0,2
667513560,30,Male,Married,PhD,50251.97,202929.73,688,36,Self-employed,Education,Mortgage,0.27,1,360,13.28,Approved,2020-10-11,4.04,4187.66,1130.67,1.2,0,10
317317133,55,Male,Married,High School,25603.07,255660.04,584,28,Part-time,Home,Own,0.181,1,240,10.0,Approved,2015-12-25,9.99,2133.59,386.18,0.51,0,12
231439770,53,Female,Married,High School,32861.75,352981.56,816,39,Full-time,Car,Rent,0.117,2,36,16.44,Approved,2019-10-31,10.74,2738.48,320.4,0.74,0,10
749385128,62,Female,Single,Master,37114.31,268168.18,766,9,Self-employed,Home,Own,0.499,0,12,18.32,Approved,2023-04-19,7.23,3092.86,1543.34,0.15,0,4
373939325,67,Other,Married,Bachelor,36221.2,485238.95,850,35,Full-time,Education,Mortgage,0.269,0,240,20.99,Approved,2017-11-19,13.4,3018.43,811.96,0.52,0,11
956618427,67,Male,Single,Bachelor,40897.66,162195.66,634,14,Full-time,Car,Mortgage,0.265,2,240,14.94,Approved,2018-09-09,3.97,3408.14,903.16,0.21,0,9
891189088,49,Female,Widowed,High School,34299.76,43960.45,681,29,Full-time,Car,Rent,0.088,1,240,12.75,Approved,2019-10-01,1.28,2858.31,251.53,0.59,0,10
259076469,41,Female,Married,High School,57331.46,355315.8,637,24,Unemployed,Home,Other,0.245,4,24,8.46,Approved,2022-07-14,6.2,4777.62,1170.52,0.59,1,7
779993731,43,Male,Single,High School,34494.55,401604.47,628,38,Self-employed,Education,Own,0.059,3,12,6.53,Approved,2022-09-13,11.64,2874.55,169.6,0.88,1,9
226445551,20,Male,Married,Bachelor,20969.97,444704.02,850,16,Full-time,Home,Own,0.516,3,120,21.12,Approved,2015-10-23,21.21,1747.5,901.71,0.8,0,10
466293928,24,Female,Divorced,Bachelor,26234.12,27291.05,675,35,Part-time,Personal,Own,0.171,1,60,2.79,Approved,2019-03-26,1.04,2186.18,373.84,1.46,0,3
218041150,74,Female,Single,Bachelor,23732.63,96206.36,707,28,Part-time,Business,Rent,0.541,2,36,8.3,Approved,2017-04-28,4.05,1977.72,1069.95,0.38,0,4
878855057,18,Male,Married,Diploma,9087.37,333464.87,796,35,Part-time,Personal,Rent,0.411,1,180,2.93,Rejected,2024-02-07,36.7,757.28,311.24,1.94,0,2
485291799,20,Female,Married,High School,60365.51,116113.23,735,26,Part-time,Business,Mortgage,0.28,0,180,10.33,Approved,2020-07-13,1.92,5030.46,1408.53,1.3,0,7
765366313,52,Female,Single,Bachelor,21893.15,153939.02,838,4,Full-time,Home,Mortgage,0.562,0,180,5.51,Approved,2016-06-08,7.03,1824.43,1025.33,0.08,0,6
455870590,45,Female,Married,High School,22969.99,309705.83,719,3,Part-time,Education,Own,0.801,1,36,4.36,Approved,2016-02-06,13.48,1914.17,1533.25,0.07,0,2
393527097,53,Male,Married,High School,70522.95,119719.43,812,4,Self-employed,Car,Own,0.361,0,12,21.07,Approved,2021-05-14,1.7,5876.91,2121.56,0.08,0,5
230246752,20,Female,Married,High School,20189.68,417057.41,646,29,Full-time,Home,Own,0.202,1,12,8.49,Approved,2016-09-27,20.66,1682.47,339.86,1.45,0,9
267688052,69,Female,Married,High School,32854.06,227284.99,617,21,Self-employed,Home,Mortgage,0.556,1,24,21.12,Rejected,2015-09-23,6.92,2737.84,1522.24,0.3,0,9
934526296,73,Female,Married,Bachelor,11432.07,169105.01,740,37,Part-time,Home,Own,0.839,2,180,21.96,Rejected,2024-08-05,14.79,952.67,799.29,0.51,0,8
120939730,36,Male,Single,High School,65012.4,259402.63,791,21,Self-employed,Personal,Mortgage,0.04,1,48,8.06,Approved,2019-08-23,3.99,5417.7,216.71,0.58,0,8
847620415,56,Male,Single,High School,20842.94,8667.82,577,15,Full-time,Car,Own,0.656,1,48,23.53,Approved,2021-01-21,0.42,1736.91,1139.41,0.27,0,1
486932619,21,Female,Married,High School,38393.41,481968.92,716,8,Full-time,Personal,Mortgage,0.113,4,36,2.93,Approved,2017-01-12,12.55,3199.45,361.54,0.38,0,1
948537055,22,Male,Single,High School,9430.89,25315.81,633,14,Full-time,Car,Mortgage,0.119,2,120,9.66,Approved,2024-09-20,2.68,785.91,93.52,0.64,0,9
166212183,41,Male,Married,High School,17266.29,292590.81,582,9,Self-employed,Business,Mortgage,0.546,2,180,8.5,Approved,2024-02-25,16.95,1438.86,785.62,0.22,0,2
910523853,45,Male,Married,Bachelor,18985.5,267280.62,526,18,Full-time,Business,Mortgage,0.706,1,60,12.59,Rejected,2022-10-02,14.08,1582.12,1116.98,0.4,0,10
909065322,72,Male,Married,Master,44907.18,359902.91,768,15,Unemployed,Home,Own,0.537,5,48,20.03,Approved,2021-05-03,8.01,3742.26,2009.59,0.21,0,5
501185532,65,Male,Single,Bachelor,11050.48,337234.28,546,26,Self-employed,Personal,Own,0.379,0,12,17.13,Rejected,2024-12-21,30.52,920.87,349.01,0.4,0,12
867585988,53,Female,Single,Bachelor,17594.4,242066.45,534,26,Full-time,Personal,Own,0.635,2,120,13.06,Rejected,2019-06-10,13.76,1466.2,931.04,0.49,0,6
773340300,53,Male,Married,High School,35558.19,54422.4,752,5,Full-time,Personal,Own,0.172,1,180,15.8,Approved,2015-08-24,1.53,2963.18,509.67,0.09,0,8
495454798,45,Male,Married,High School,69650.65,25049.57,726,28,Full-time,Personal,Mortgage,0.727,1,48,7.52,Approved,2020-12-16,0.36,5804.22,4219.67,0.62,0,12
171098464,59,Female,Single,Bachelor,32250.05,477560.55,527,34,Full-time,Home,Rent,0.407,0,12,22.2,Approved,2024-04-22,14.81,2687.5,1093.81,0.58,0,4
243729818,67,Male,Single,High School,39251.31,133877.76,693,29,Full-time,Personal,Own,0.665,2,180,21.45,Approved,2019-07-16,3.41,3270.94,2175.18,0.43,0,7
779096021,19,Female,Single,Bachelor,41793.24,243263.57,674,37,Self-employed,Home,Mortgage,0.508,1,120,11.18,Approved,2022-10-03,5.82,3482.77,1769.25,1.95,0,10
429484378,43,Male,Single,Bachelor,123100.31,138018.07,730,19,Full-time,Home,Own,0.338,4,240,6.28,Approved,2021-02-15,1.12,10258.36,3467.33,0.44,0,2
498146502,66,Female,Married,High School,37923.49,459989.41,654,23,Unemployed,Home,Rent,0.153,0,60,14.62,Approved,2023-11-19,12.13,3160.29,483.52,0.35,0,11
949065173,56,Female,Widowed,Bachelor,31264.61,424733.05,622,9,Full-time,Home,Rent,0.671,2,36,23.65,Approved,2021-08-02,13.59,2605.38,1748.21,0.16,0,8
